danceability,track_genre,valence,track_name
0.678,spanish,0.0607,Noso
0.657,spanish,0.691,Me Gustas
0.716,spanish,0.698,Platicamos
0.414,spanish,0.219,No Time
0.491,spanish,0.206,A TI MUJER
0.588,spanish,0.265,Hasta Cuando
0.678,spanish,0.887,Antes Que Ver El Sol
0.574,spanish,0.96,Solo Si Es Contigo (feat. Bebe)
0.605,spanish,0.357,Contigo
0.48,spanish,0.389,Tu Serás Nuestro Dios
0.766,spanish,0.587,Mi Última Carta
0.725,spanish,0.679,Bby Yo
0.374,spanish,0.348,Maldito duende
0.674,spanish,0.684,Chica de ayer
0.803,spanish,0.776,Que Sabrán
0.601,spanish,0.214,Tirita
0.683,spanish,0.509,Rojitas las orejas
0.614,spanish,0.532,Nada Fue Un Error - Live In Spain / 2005
0.651,spanish,0.538,Forward
0.772,spanish,0.0691,Estoy Bien
0.609,spanish,0.662,El Tiempo Pasará
0.641,spanish,0.629,Me Quedaré
0.511,spanish,0.227,Lo Siento
0.377,spanish,0.58,Me Gusta Que Me Pegues
0.565,spanish,0.886,Acabo de llegar
0.462,spanish,0.248,Cometas por el Cielo - Directo Mexico
0.462,spanish,0.511,Resistencia
0.715,spanish,0.764,Tu veneno
0.526,spanish,0.464,La Poetisa
0.678,spanish,0.478,Amante bandido 99
0.57,spanish,0.742,Lo más grande
0.656,spanish,0.407,Campana Sobre Campana
0.568,spanish,0.194,A Un Milímetro De Ti
0.234,spanish,0.372,El Santo Grial
0.647,spanish,0.479,Así Bailaba
0.631,spanish,0.847,Desde Brasil
0.519,spanish,0.543,Partisano
0.811,spanish,0.542,Violetas para Violeta - Bonus Track
0.323,spanish,0.16,El Día Que el Pueblo Tomó la Palabra
0.307,spanish,0.386,Hasta Que Tu Muerte Nos Separe
0.545,spanish,0.0646,"Ali In Gabbia, Occhi Selvaggi - Live"
0.413,spanish,0.269,50 Palabras 60 Palabras o 100 - En Vivo
0.448,spanish,0.265,Algo Más (Versión Acústica) [Directo Madrid] - En Vivo
0.657,study,0.401,Ritual
0.67,study,0.1,neomatter
0.736,study,0.587,Elastic
0.797,study,0.379,One Two Tree
0.496,study,0.341,humify
0.689,study,0.564,Latex
0.733,study,0.744,Low 5
0.726,study,0.726,Wonderland
0.691,study,0.407,Seven
0.644,study,0.372,Fingers Crossed
0.497,study,0.205,Peach Sky
0.755,study,0.616,Brooklyn
0.476,study,0.284,Distractions
0.579,study,0.151,cotton candy clouds
0.595,study,0.944,Tokyo Trainspotting
0.681,study,0.417,Strummer Boy
0.584,study,0.478,3 Days in Kadiköy
0.675,study,0.262,Youth
0.701,study,0.438,Gold Plated
0.602,study,0.281,moog me up
0.657,study,0.44,Neon Tapestries
0.748,study,0.784,Water under the Bridge
0.705,study,0.542,Morning Stretch
0.706,study,0.382,Views from Yamashita Park
0.63,study,0.324,After Surf Sandwich
0.553,study,0.821,Can We Just Vibe?
0.721,study,0.466,Late Hour
0.636,study,0.396,Shoreditch
0.592,study,0.215,r u kiddin me?
0.766,study,0.626,frozen grapes
0.586,study,0.279,Chapman
0.727,study,0.949,Beat Soup
0.584,study,0.249,12 Weeks
0.712,study,0.241,wandsworth park
0.726,study,0.14,Rosé For Breakfast
0.689,study,0.263,Jukebox Dim
0.799,study,0.552,Common Sunflower
0.881,study,0.703,Shotgunning Eggnog
0.735,study,0.227,Santa Is Running Late
0.781,study,0.703,Christmas in Florida
0.631,study,0.166,You Up?
0.633,study,0.435,are and be
0.622,study,0.0882,Whispered Winds
0.694,study,0.366,First Sip of Coffee
0.761,study,0.131,A Long Way
0.722,study,0.365,Retro Days
0.693,study,0.213,A short break
0.806,study,0.561,Falling Leaves
0.714,study,0.0625,Moonlight
0.738,study,0.153,old coffee
0.749,study,0.47,Cartoons & Cereal
0.71,study,0.158,Sky Lullaby
0.631,study,0.193,Out Of Order
0.697,study,0.381,Stickwithit
0.685,study,0.45,Un Poco Más
0.458,study,0.0395,Twisted
0.707,study,0.244,The Sun's Out
0.754,study,0.336,Stagnant
0.689,study,0.562,Ditty
0.517,study,0.33,A Trip for You
0.788,study,0.349,colors of a night
0.563,study,0.262,Temporality
0.738,study,0.603,Between The Lines
0.653,study,0.895,Summertime Madness
0.691,study,0.403,flat white
0.712,study,0.0351,Circle of Ours
0.664,study,0.312,Nature's Love
0.767,study,0.152,On The Cloud
0.661,study,0.268,Tortilla Monday
0.78,study,0.759,Delicious Deeds
0.629,study,0.0361,Chasing the Now
0.748,study,0.52,Selected
0.628,study,0.0976,Lo-fi Radio
0.718,study,0.395,Salmon Benedict
0.623,study,0.273,undefined
0.694,study,0.33,Lemonade Waves
0.692,study,0.428,Disintegrate
0.781,study,0.586,Chanterelle
0.746,study,0.714,Slipping Mats
0.591,study,0.42,Long Walks
0.74,study,0.575,Ramen and Herb
0.765,study,0.434,City Lights Spell Your Name
0.746,study,0.415,forgotten technology
0.576,study,0.37,Fandango
0.726,study,0.636,Spinach
0.603,study,0.318,supercat
0.718,study,0.812,sunday am
0.699,study,0.306,Heart-Shaped
0.602,study,0.481,Biltmore Hills
0.709,study,0.14,Pool of Swim
0.744,study,0.23,summertime
0.711,study,0.342,Cameo
0.569,study,0.459,Monday Blues
0.687,study,0.219,Weekend Slide
0.539,study,0.515,marcella daydreaming
0.698,study,0.46,smooth skating
0.64,study,0.46,Hertz
0.707,study,0.3,intentions
0.8,study,0.953,Uhmbiguity
0.703,study,0.676,Two Track
0.737,study,0.174,Maybe Tomorrow
0.777,study,0.529,Saturday Bbq
0.584,study,0.529,Club Row
0.772,study,0.649,The Riddle of the Record
0.617,study,0.201,One Nap At a Time
0.605,study,0.124,Limoncello
0.911,study,0.484,Big Television
0.682,study,0.297,Jumping Stairs
0.752,study,0.488,Straylights
0.662,study,0.184,Electro Lofi
0.451,study,0.296,Sun Meets Moon
0.643,study,0.584,Peaches 'n' Cream
0.8,study,0.559,Jazz Bars
0.782,study,0.705,Flip Around
0.63,study,0.268,Rooftop
0.821,study,0.637,Elevator Rendezvous
0.687,study,0.38,bread & wine
0.654,study,0.0998,patterns of peace
0.833,study,0.237,Walking to Adachi
0.785,study,0.544,words > numbers
0.772,study,0.469,Come Correct
0.769,study,0.379,United We Belong
0.794,study,0.446,Liza waited
0.814,study,0.174,Close is best
0.412,study,0.208,Blue Birds
0.751,study,0.379,In The Deep
0.622,study,0.406,Hold My Juice Box
0.783,study,0.0703,Shleepy
0.575,study,0.169,Sisu
0.78,study,0.507,Horizon Butterfly
0.775,study,0.461,Fade
0.6,study,0.914,Neblina
0.671,study,0.0635,Mountains
0.693,study,0.515,apollo
0.69,study,0.237,LMIRL
0.85,study,0.426,Probiotic.
0.639,study,0.342,1 Step Ahead
0.857,study,0.329,strolling
0.781,study,0.514,Kalamazoo
0.771,study,0.0382,luv
0.551,study,0.134,Wallflower
0.841,study,0.448,Coffee Bean
0.794,study,0.6,Westminster
0.79,study,0.788,Savanna Walk
0.708,study,0.535,En Vivo
0.65,study,0.435,Red Wine at Dawn
0.69,study,0.107,Round on Me
0.672,study,0.0918,forever more
0.631,study,0.482,Buzzer Beater
0.576,study,0.706,Backrest
0.598,study,0.311,Authentic
0.723,study,0.445,Totoro Talk (To Me)
0.673,study,0.597,flat disc - Coffe Shop
0.651,study,0.0854,play’n rewind
0.687,study,0.255,Fairy Tale
0.548,study,0.199,Floweret
0.752,study,0.375,1989 at the bustop
0.821,study,0.283,Tendenzies
0.72,study,0.0392,Rain Relaxation
0.602,study,0.231,Outdoor Seating
0.649,study,0.425,Waking Waves
0.76,study,0.265,Fixed Emotions
0.686,study,0.515,Where the Sun Lives
0.753,study,0.717,Golden Crates
0.734,study,0.539,Just Vibin’
0.727,study,0.591,Celebrate You
0.795,study,0.579,Golden Skin
0.686,study,0.8,Happy to See You
0.849,study,0.592,beets per minute
0.754,study,0.517,Royal Highness
0.505,study,0.277,Linearity
0.704,study,0.335,Octubre
0.652,study,0.0743,I'm Still Listening
0.768,study,0.168,Have Yourself a Cozy Christmas
0.74,study,0.162,Gatefold
0.707,study,0.138,unity
0.593,study,0.793,Butterfly Effect
0.665,study,0.526,Lacquered
0.858,study,0.374,Jukebox Jackpot
0.485,study,0.0623,Dewdrop
0.595,study,0.34,In The Zone
0.662,study,0.465,I'll Treat You Right
0.731,study,0.604,Scootaloo
0.618,study,0.256,los beachos
0.487,study,0.448,Love Snip
0.645,study,0.767,Yokohama
0.521,study,0.124,Rained In
0.684,study,0.689,Opulence
0.654,study,0.315,Quixotic
0.759,study,0.073,wetness
0.706,study,0.324,Syphone
0.643,study,0.428,Floating Between
0.759,study,0.336,Since Day One
0.669,study,0.334,september again
0.684,study,0.143,Nameless and Forgotten
0.684,study,0.294,Friday
0.739,study,0.409,kinda wonderful
0.706,study,0.122,sloe
0.772,study,0.379,Hang On
0.66,study,0.309,The New Day
0.802,study,0.332,Morning Read
0.682,study,0.236,iykyk
0.641,study,0.714,Enough
0.79,study,0.496,Hammer
0.725,study,0.451,Never Wing
0.654,study,0.271,Jellyfish Chute
0.455,study,0.289,Rainbow Dragon Waterfall
0.738,study,0.601,Sentimental Mood
0.77,study,0.331,Sleep For Love
0.788,study,0.0891,seedlings
0.639,study,0.42,Messy Morning
0.492,study,0.75,Gramophone Glamour
0.582,study,0.277,Find the Good
0.708,study,0.344,Me Gusta
0.676,study,0.494,Stop Wasting My Time
0.736,study,0.15,Monday Morning Routine
0.705,study,0.104,Those Melancholy
0.643,study,0.654,Trouble in Paradise
0.669,study,0.42,Private Pressing
0.64,study,0.354,Curlicue
0.745,study,0.157,Painting My Thoughts
0.859,study,0.267,Dream ON
0.734,study,0.466,smooof
0.822,study,0.283,Willow Whip
0.648,study,0.249,Salt Lamp
0.687,study,0.809,Morning Brew
0.719,study,0.568,double yellows
0.63,study,0.156,Floating
0.697,study,0.182,Morning Nature
0.676,study,0.498,2nd Street
0.917,study,0.671,The Old One
0.733,study,0.216,Midnight Sun
0.826,study,0.162,bright nights
0.673,study,0.0558,Aurora
0.76,study,0.691,Rapid Years
0.534,study,0.331,Carvings
0.482,study,0.2,Echoes
0.715,study,0.45,For Ilion (Chefen)
0.61,study,0.537,Pink Waters
0.752,study,0.688,behind the hill
0.847,study,0.621,Chasing Clouds
0.73,study,0.645,Yambula
0.716,study,0.472,Look After Yourself
0.711,study,0.422,Chill Cassette
0.842,study,0.781,The Black Expression
0.756,study,0.682,Warm Cup of Golden Milk
0.74,study,0.249,green tulips
0.635,study,0.32,Azurite
0.771,study,0.636,the promenade
0.634,study,0.201,in the blink of an eye
0.7,study,0.23,Dewdrop Lemonade
0.784,study,0.307,hangover
0.701,study,0.81,Yes Yes Y'all
0.768,study,0.542,Stuck At The Office
0.684,study,0.162,Tiger's Eye
0.498,study,0.157,toucanteloupe
0.776,study,0.729,Temperatura
0.711,study,0.103,Sirius
0.727,study,0.649,Speak EZ
0.671,study,0.215,Boom Bap a Lula
0.609,study,0.0795,the village
0.693,study,0.0468,Chungus
0.768,study,0.285,Curious Shadows
0.859,study,0.749,Lightzone
0.62,study,0.238,Rain On Me
0.522,study,0.404,You Don't Understand
0.784,study,0.131,Migrations
0.677,study,0.27,Purple Clouds
0.724,study,0.478,Nightcap
0.77,study,0.542,Conant Gardens
0.891,study,0.491,sugar n' spice
0.743,study,0.516,Brainstem
0.695,study,0.392,Wavy Gravy
0.822,study,0.302,Pour the Blue
0.671,study,0.344,parking lot
0.704,study,0.688,Salamanca
0.748,study,0.5,Wax Poetry
0.853,study,0.141,headache
0.667,study,0.238,"Raspberries, Yes"
0.647,study,0.199,Nine One Nine
0.331,study,0.176,Last Call
0.613,study,0.51,Horizon mind
0.726,study,0.284,Metaphoric Collage
0.737,study,0.788,Rainy Nights
0.8,study,0.495,Too Tired
0.714,study,0.638,Dreams in Green
0.649,study,0.0826,Unfocused
0.62,study,0.281,4 Course Meal
0.595,study,0.499,Midnight Set
0.743,study,0.223,Trumpet On The Street
0.655,study,0.221,Gloomy Thoughts
0.739,study,0.667,superficial
0.758,study,0.279,Sun Screen
0.578,study,0.279,ichiban style
0.544,study,0.099,Hawthorne
0.688,study,0.545,punks n trunks
0.729,study,0.475,Misty Morning
0.646,study,0.273,stuck up top
0.733,study,0.293,jack jack
0.726,study,0.282,Windy City Streets
0.742,study,0.537,Home By 11 PM
0.592,study,0.297,Mint Julip
0.748,study,0.615,No Mas
0.603,study,0.552,Snaggletooth
0.553,study,0.256,Golden Eye
0.677,study,0.965,I Know
0.764,study,0.616,The Brightest Light
0.768,study,0.372,Slow Down
0.778,study,0.426,Tenderly
0.772,study,0.162,Need To Breathe
0.871,study,0.679,Flower Shop
0.701,study,0.289,Antiquity
0.721,study,0.713,chaos theory
0.718,study,0.908,$100
0.762,study,0.237,Crunchy
0.836,study,0.605,Otsuka
0.592,study,0.165,Tunnel
0.78,study,0.406,Out In Space
0.765,study,0.56,Dotters
0.565,study,0.645,Blossoming
0.728,study,0.709,Stonecutter
0.753,study,0.179,Two Sugars
0.504,study,0.137,quarantine blues
0.556,study,0.501,life is a balloon
0.569,study,0.359,Invisible Palette
0.685,study,0.597,Lucy Dreamer
0.535,study,0.146,Quiet in the Garden
0.654,study,0.151,Clogs And Pods
0.686,study,0.19,Room Service 24/7
0.641,study,0.345,Taking a Gap Year
0.575,study,0.29,listen
0.879,study,0.515,Mad Trippin’
0.677,study,0.268,El Surf
0.723,study,0.593,Dirty Streets
0.803,study,0.473,Time Stands Still
0.699,study,0.557,Jazzy Conscience
0.804,study,0.611,Cuban Link
0.714,study,0.352,Sunset Driver
0.519,study,0.0384,Campsite Snoozin
0.784,study,0.387,switching sides
0.706,study,0.339,We Wish You a Merry Christmas
0.661,study,0.061,Skipping Rocks
0.728,study,0.627,Sleep Music
0.827,study,0.551,Three Little Beats
0.695,study,0.423,Nocturnal Jam
0.634,study,0.128,snackle crackle pop
0.687,study,0.354,See the Roses
0.563,study,0.0622,Goodbyes Suck
0.712,study,0.761,Funkophomatic
0.569,study,0.435,dusty dusk
0.603,study,0.0894,Graceland Drive
0.693,study,0.41,caviar
0.74,study,0.498,Stone Cookies
0.725,study,0.957,Chips
0.766,study,0.733,Shoelace
0.758,study,0.398,Lost in Atlantis
0.779,study,0.3,Lazy Days
0.73,study,0.817,Ueno
0.654,study,0.508,Mad Zach
0.54,study,0.266,Dusty
0.757,study,0.533,belief tree
0.837,study,0.465,Oak City
0.633,study,0.233,Playful
0.883,study,0.678,Akira
0.715,study,0.319,Electrolytes
0.655,study,0.536,scuba dive bar
0.704,study,0.355,Summer Breeze
0.74,study,0.0431,In the Quarry
0.758,study,0.352,captain ginger
0.634,study,0.246,Fat Sofa
0.847,study,0.666,No Problem Too Small
0.671,study,0.346,String Lights
0.45,study,0.238,Crickets in the Clouds
0.58,study,0.295,Destiny Calls
0.785,study,0.516,Midnight Ramen
0.792,study,0.455,Fernvale
0.71,study,0.575,Sativa Bay
0.732,study,0.467,Cloudy Daze
0.615,study,0.179,180 Gram
0.713,study,0.504,Raincoat
0.789,study,0.476,Palm Trees
0.496,study,0.399,Don't You Leave
0.729,study,0.356,Intriago
0.63,study,0.573,Yuletide Pods
0.71,study,0.607,wonderwork
0.777,study,0.493,straight no chaser
0.784,study,0.8,A Smoke and a Pancake
0.639,study,0.477,Mind Outside
0.606,study,0.173,Grounded
0.745,study,0.525,Luau in Honolulu
0.753,study,0.615,Different Languages
0.675,study,0.601,Jacuzzi
0.666,study,0.665,okay
0.738,study,0.345,tempura
0.66,study,0.216,Pomelo
0.391,study,0.408,Disque Magique
0.673,study,0.424,Mr Lightfoot
0.725,study,0.132,under_score
0.662,study,0.497,At My Own Pace
0.538,study,0.117,mosaic maker
0.742,study,0.341,Take the Back Roads
0.598,study,0.105,Inner Locket
0.732,study,0.681,Okinawan Beard Flip
0.69,study,0.264,Linen Removal
0.719,study,0.529,Oxydation
0.608,study,0.415,Joy Fever
0.669,study,0.0399,Perdula
0.834,study,0.626,High Again
0.775,study,0.454,gradient
0.668,study,0.0913,Jazzy Afternoon
0.803,study,0.469,XOXO
0.661,study,0.203,Awakening
0.508,study,0.118,Moon Boots
0.592,study,0.432,With An Audible Voice
0.542,study,0.501,Palm Beach
0.632,study,0.775,Tangerine Tanlines
0.618,study,0.336,Let It Snow! Let It Snow! Let It Snow!
0.704,study,0.922,Frosty the Snowman
0.647,study,0.628,Santa Tell Me
0.477,study,0.147,Taradiddle Paradiddle
0.602,study,0.551,Vega
0.765,study,0.521,Mint Conditions
0.658,study,0.186,Rudolph The Red-Nosed Reindeer
0.719,study,0.408,Bossy Bossa
0.402,study,0.185,Don't Forget to Wave When You Travel Through Time
0.759,study,0.598,Movement
0.711,study,0.231,Cloud Studio
0.614,study,0.285,Blue Sapphire
0.663,study,0.559,Finer in Carolina
0.822,study,0.374,Cottage Hill
0.745,study,0.738,Find Peace
0.475,study,0.271,Feverfew
0.721,study,0.141,By the Rivers
0.629,study,0.119,Little Bar
0.824,study,0.351,Gemini Pollux
0.718,study,0.219,igloo
0.73,study,0.266,sea foam
0.904,study,0.478,Frontal Lowb
0.346,study,0.317,Lab
0.517,study,0.396,Coffee Brewing
0.56,study,0.311,Key Credit
0.53,study,0.161,Golden Hours
0.556,study,0.536,So Addictive
0.657,study,0.218,dreamfield
0.566,study,0.244,A Prayer for George
0.661,study,0.139,Still Young
0.711,study,0.0863,Pullen Park
0.46,study,0.128,with you
0.83,study,0.341,Limewire
0.702,study,0.0863,desk
0.613,study,0.676,The Red Light Special
0.801,study,0.265,In The Third Move
0.664,study,0.505,In A Galaxy Far Away
0.574,study,0.959,Butterfly Effect
0.649,study,0.523,Call Me
0.813,study,0.961,Prime Street
0.848,study,0.569,A Night Out
0.546,study,0.184,Beach Bums
0.64,study,0.158,lizardking
0.476,study,0.346,street beats
0.587,study,0.513,The Feels
0.758,study,0.414,Draco
0.614,study,0.25,Mall Toy
0.68,study,0.956,The Last Supper
0.712,study,0.265,Turainz
0.66,study,0.326,Balsamico
0.719,study,0.252,Everything's Better With You
0.548,study,0.18,Meiji
0.729,study,0.822,12 Days Of Christmas
0.583,study,0.574,Heaven Type Beat
0.812,study,0.802,Strange Clouds
0.672,study,0.618,Better Together
0.594,study,0.179,Fingers Touched
0.687,study,0.204,The Christmas Song
0.704,study,0.702,As Real As It Gets
0.691,study,0.731,Traveling Again
0.803,study,0.759,Sleeping All Day
0.735,study,0.97,Eagle's Eye
0.507,study,0.0709,Runoff
0.543,study,0.347,eclipse
0.626,study,0.381,Brooklyn Cowboy
0.755,study,0.589,I Wanna Be A Writer
0.714,study,0.21,blue beach
0.739,study,0.235,paint
0.663,study,0.43,368
0.68,study,0.762,Sun Seeker
0.743,study,0.362,Witching Hour
0.467,study,0.122,Lonely But I Like It
0.573,study,0.425,helluva
0.65,study,0.234,Artful Haze
0.594,study,0.147,Tainted Tuesday
0.756,study,0.541,Bapelujah
0.685,study,0.0979,cascade
0.747,study,0.488,City Park
0.801,study,0.687,Run Boy
0.703,study,0.117,the mangos
0.672,study,0.226,Abstract Concepts
0.457,study,0.282,Loose
0.835,study,0.601,Multidimensional
0.727,study,0.102,April - Remix
0.725,study,0.187,Wavy
0.748,study,0.832,Out Of Jazzizity
0.538,study,0.434,The Star of the Show
0.738,study,0.433,Follow Me
0.598,study,0.573,Kitty
0.865,study,0.918,We Don't Care
0.592,study,0.603,Xokun
0.684,study,0.2,Take the Ride
0.774,study,0.815,On The Moon
0.74,study,0.303,goodbyes
0.756,study,0.568,Bahama Breeze
0.742,study,0.368,Mulholland Cruise
0.648,study,0.682,"like, music"
0.703,study,0.719,Smooth Lookin'
0.786,study,0.446,Shooting Star (Make A Wish)
0.835,study,0.707,Lost
0.76,study,0.92,Blue Nights and Yellow Days
0.768,study,0.46,Dr. Feelgood
0.641,study,0.18,Green Smoothie
0.72,study,0.823,Hands Up
0.832,study,0.601,Fundir
0.676,study,0.296,The Wait Is Over
0.635,study,0.147,Zilch
0.751,study,0.535,Wash
0.503,study,0.3,Resting My Eyes
0.579,study,0.0463,daft funk
0.657,study,0.448,this wedding
0.7,study,0.5,larvaline
0.715,study,0.395,Wecki
0.569,study,0.156,Thank You Come Again
0.712,study,0.437,web of vibes
0.76,study,0.205,Boston City Hall
0.599,study,0.332,Golden Vibe
0.647,study,0.389,Captiva
0.878,study,0.618,Coastal
0.712,study,0.167,Lazy
0.739,study,0.101,espresso
0.598,study,0.244,Syrup Sailor Saturn
0.67,study,0.504,Fruit Loops
0.768,study,0.58,The Bottom Line
0.763,study,0.668,Bloke
0.648,study,0.292,Coffee 'n' Sugah
0.536,study,0.3,Tokyo Highball
0.625,study,0.0771,Chadler
0.782,study,0.48,Old Soul
0.632,study,0.461,Knowledge Is Power
0.662,study,0.168,answers
0.684,study,0.547,city skyline
0.8,study,0.221,Thousand Islands
0.826,study,0.54,Maximum
0.664,study,0.6,Meanwhile Uptown
0.492,study,0.367,Landing Pad
0.725,study,0.0382,Power Lunch
0.716,study,0.284,Planet Side
0.795,study,0.403,Brown Horses
0.709,study,0.692,Straight Fuego
0.673,study,0.284,Soul Kitchen
0.625,study,0.512,Cutbacks
0.781,study,0.387,Jacuzzi Talk
0.625,study,0.361,Purple Amethyst
0.744,study,0.638,Del Rey
0.805,study,0.515,Park Bench
0.621,study,0.479,Merry Had a Little Christmas
0.751,study,0.681,Hola Señorita
0.869,study,0.394,Salvaje
0.628,study,0.227,Tulip Town
0.692,study,0.123,Breaking News
0.662,study,0.132,Fragile Stevie
0.767,study,0.947,Smokey
0.737,study,0.503,TriBeCa
0.756,study,0.536,JEXX
0.765,study,0.111,Rare Rocks That Look Like David Letterman
0.711,study,0.623,Regular Guy
0.796,study,0.638,English Breakfast
0.662,study,0.217,Creme De La Creme
0.726,study,0.203,When We Dream
0.558,study,0.453,Opus II
0.701,study,0.269,allcity
0.485,study,0.262,broken hash
0.784,study,0.262,Forever Flowers
0.763,study,0.296,zero to none
0.638,study,0.187,NEVERMIND
0.697,study,0.488,Float n Flutter
0.746,study,0.292,Miss Miscellaneous
0.839,study,0.434,The Homies
0.777,study,0.68,Q Bounce
0.642,study,0.336,Andrea Maria
0.679,study,0.144,Pageantry
0.738,study,0.235,new trees
0.676,study,0.454,When the Noise Settles
0.781,study,0.608,Cosmos 2278
0.751,study,0.131,Unbuttoned
0.504,study,0.0945,Nostalgia
0.73,study,0.694,Lemon Wedge in the Sky
0.675,study,0.878,Grotto in Capri
0.735,study,0.583,Sheep Rotation
0.643,study,0.0751,Forever to Stay
0.799,study,0.0721,Ido
0.743,study,0.31,Sloppy
0.772,study,0.526,Angel Delight
0.787,study,0.268,Calentar
0.569,study,0.31,Canis Major
0.686,study,0.575,Kapellmeister
0.747,study,0.575,Strings Attached
0.664,study,0.193,Magnetite
0.803,study,0.354,Pink Rhodonite
0.487,study,0.604,Dialtone Diaries
0.585,study,0.586,Constant Attention
0.59,study,0.329,daffodils
0.883,study,0.532,Street Of Gold
0.615,study,0.428,Black Foam
0.403,study,0.341,Slapperoni Pizza
0.597,study,0.398,Mood
0.59,study,0.227,Happy 35
0.644,study,0.384,Soul Kitchen
0.606,study,0.401,Chiyoda Bookstores
0.681,study,0.153,Espera
0.598,study,0.0386,cheesus
0.768,study,0.149,Lanthanide
0.727,study,0.54,Sleepwalker
0.755,study,0.652,Mindfulness
0.642,study,0.631,peach lemonade
0.58,study,0.142,benches
0.746,study,0.312,Summertimes
0.632,study,0.231,Café Contemplation
